season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,year,month,day
1,0,1,1,7.38,10.605,51,7.0015,3,99,2012,3,6
3,0,1,1,26.24,30.305,69,11.0014,4,12,2011,8,16
3,0,1,1,26.24,28.79,89,0.0,0,5,2012,7,11
4,0,1,1,18.04,21.97,77,0.0,2,34,2012,10,1
2,0,0,2,25.42,31.06,33,16.9979,251,309,2012,4,14
3,0,1,1,32.8,34.09,24,16.9979,98,324,2011,7,1
4,0,0,1,14.76,18.94,62,0.0,46,186,2011,12,3
1,0,1,2,25.42,31.06,41,43.0006,37,305,2012,3,8
4,0,1,2,12.3,15.91,100,6.0032,13,397,2011,11,7
3,0,0,2,23.78,27.275,56,8.9981,127,184,2011,9,18
2,0,1,3,15.58,19.695,94,22.0028,1,2,2011,5,4
4,0,1,2,13.94,15.91,87,19.0012,0,18,2012,11,13
3,0,1,2,32.8,39.395,63,23.9994,53,163,2011,7,8
3,0,1,1,24.6,29.545,73,11.0014,2,8,2011,7,15
3,0,1,1,25.42,28.79,83,12.998,40,189,2012,9,14
2,0,1,1,21.32,25.0,45,11.0014,28,87,2011,4,14
3,0,1,1,26.24,31.06,44,11.0014,17,247,2011,8,12
3,0,0,1,30.34,34.85,66,11.0014,125,222,2011,8,14
4,0,0,1,14.76,17.425,66,15.0013,6,53,2012,11,18
2,0,0,2,20.5,24.24,68,7.0015,85,153,2011,5,1
3,0,1,2,25.42,27.275,94,8.9981,0,14,2011,9,9
3,0,1,1,27.88,31.82,61,0.0,9,110,2011,8,10
2,0,1,2,20.5,24.24,39,19.0012,0,34,2012,4,18
4,0,1,1,17.22,21.21,82,7.0015,3,22,2012,12,4
4,0,1,3,18.86,22.725,100,11.0014,5,48,2011,12,6
1,0,1,1,13.12,15.15,45,19.9995,2,98,2012,2,7
3,0,1,1,30.34,34.85,66,12.998,76,424,2012,8,8
4,0,1,2,11.48,12.88,52,22.0028,0,27,2012,11,7
1,0,1,1,10.66,14.395,35,0.0,6,78,2011,1,6
1,0,0,2,12.3,15.91,70,6.0032,40,260,2012,2,4
3,0,1,1,29.52,33.335,54,7.0015,43,120,2011,9,12
4,0,1,1,22.96,26.515,40,6.0032,39,166,2011,10,17
2,1,0,1,22.14,25.76,77,15.0013,0,6,2012,4,16
3,0,1,1,26.24,30.305,73,11.0014,2,12,2011,8,17
1,0,1,1,20.5,24.24,59,19.0012,8,68,2011,2,17
4,0,0,1,16.4,20.455,71,16.9979,8,103,2012,10,14
2,0,1,1,23.78,27.275,49,19.9995,8,78,2012,6,4
1,0,0,2,16.4,20.455,76,15.0013,43,116,2011,3,5
2,0,1,1,27.06,31.06,39,31.0009,73,375,2012,6,4
2,0,1,1,36.9,40.91,37,16.9979,54,355,2011,6,9
3,0,1,1,36.08,39.395,35,16.9979,69,478,2012,7,17
1,0,0,2,13.12,15.15,39,15.0013,6,51,2011,1,15
1,0,1,1,14.76,17.425,57,12.998,16,163,2011,2,17
1,0,1,1,4.92,8.335,54,6.0032,0,2,2012,2,13
1,0,0,1,6.56,9.85,43,6.0032,3,26,2012,1,15
2,0,0,2,21.32,25.0,100,8.9981,13,37,2011,5,15
1,0,1,1,15.58,19.695,32,22.0028,14,72,2011,2,16
2,0,1,1,20.5,24.24,31,7.0015,80,618,2012,4,5
2,0,0,3,27.88,31.82,74,7.0015,25,59,2011,6,19
1,0,1,1,6.56,9.85,74,6.0032,0,2,2011,1,5
4,0,0,1,18.86,22.725,82,0.0,4,41,2011,10,8
3,0,1,3,24.6,25.76,94,0.0,1,9,2011,9,7
3,0,0,1,30.34,34.09,58,19.0012,77,170,2011,7,9
2,0,1,1,31.98,34.09,33,19.0012,63,516,2011,6,6
4,0,0,1,22.14,25.76,45,7.0015,262,424,2012,11,11
3,0,1,1,29.52,33.335,71,19.9995,24,89,2011,8,4
2,0,1,1,22.96,26.515,56,11.0014,18,59,2012,6,8
1,0,1,1,12.3,16.665,70,0.0,0,24,2012,3,2
4,0,1,1,13.94,15.15,53,19.9995,11,108,2012,11,2
2,0,1,2,29.52,34.09,62,7.0015,103,240,2012,5,4
1,0,1,1,13.94,16.665,46,11.0014,12,104,2012,2,7
2,0,1,1,19.68,23.485,51,27.9993,22,107,2011,5,4
4,0,0,1,10.66,12.12,60,16.9979,3,20,2011,11,5
2,0,0,1,24.6,27.275,88,6.0032,4,16,2011,6,18
2,0,1,2,30.34,35.605,74,15.0013,34,173,2011,6,1
4,0,0,1,8.2,11.365,75,0.0,6,63,2011,12,17
2,0,0,2,25.42,30.305,61,7.0015,10,11,2011,6,5
1,0,1,2,7.38,9.09,64,12.998,0,4,2011,3,4
1,0,1,1,11.48,13.635,70,16.9979,15,244,2011,3,11
2,0,1,1,24.6,29.545,73,15.0013,58,431,2011,5,18
1,0,1,2,12.3,15.91,81,6.0032,5,65,2011,1,19
1,0,1,1,13.94,14.395,29,31.0009,3,68,2011,3,2
3,0,0,1,22.14,25.76,68,7.0015,9,85,2012,9,16
3,0,1,2,35.26,39.395,44,16.9979,102,229,2012,8,3
4,0,1,1,9.84,11.365,67,12.998,12,96,2011,12,19
1,1,0,1,4.1,6.06,58,11.0014,3,75,2012,1,16
1,0,0,1,6.56,11.365,47,0.0,14,135,2012,1,14
2,0,1,1,25.42,31.06,41,11.0014,73,264,2012,5,18
1,0,0,1,14.76,18.18,50,7.0015,2,36,2012,1,7
2,0,1,2,24.6,28.79,78,11.0014,40,633,2012,6,19
1,0,1,1,13.94,15.91,46,15.0013,23,106,2011,3,14
1,0,0,1,4.92,6.82,54,12.998,10,80,2012,1,15
3,0,1,2,26.24,28.79,83,8.9981,14,125,2012,7,10
2,0,1,1,18.86,22.725,82,6.0032,31,22,2011,5,9
3,0,0,1,21.32,25.0,68,15.0013,116,201,2011,9,18
3,0,0,2,31.98,37.12,62,19.0012,245,174,2011,9,4
2,0,1,1,18.04,21.97,54,12.998,1,3,2011,5,10
3,0,1,2,21.32,25.0,72,8.9981,6,7,2011,9,19
1,0,1,2,17.22,21.21,54,19.9995,10,111,2011,3,16
2,0,1,1,21.32,25.0,100,8.9981,2,99,2011,5,18
3,0,1,1,28.7,31.82,42,0.0,49,173,2011,7,1
3,0,1,2,28.7,33.335,84,0.0,2,16,2012,9,6
2,0,1,3,21.32,25.0,94,19.9995,1,2,2011,5,18
4,0,1,1,21.32,25.0,45,0.0,40,255,2011,11,7
4,0,1,1,9.02,10.605,55,19.0012,11,418,2011,12,8
1,0,0,2,11.48,13.635,61,11.0014,33,241,2012,2,5
1,0,0,1,13.94,18.18,25,0.0,25,159,2012,3,10
2,0,1,2,24.6,31.06,46,11.0014,66,201,2012,6,5
2,0,0,1,21.32,25.0,19,27.9993,321,305,2012,4,7
3,0,1,1,25.42,31.06,35,0.0,57,254,2012,9,19
2,0,0,1,22.96,26.515,83,0.0,29,88,2011,5,15
1,0,1,1,12.3,14.395,49,15.0013,11,44,2011,3,8
1,0,1,1,10.66,12.88,93,11.0014,0,3,2011,2,8
4,0,0,1,17.22,21.21,94,8.9981,3,7,2011,10,8
2,0,1,2,22.96,26.515,88,8.9981,1,3,2012,5,15
1,0,1,1,6.56,7.575,64,15.0013,2,98,2011,1,4
2,0,0,2,27.06,31.06,50,27.9993,107,232,2012,5,13
3,0,0,1,33.62,36.365,38,0.0,171,245,2011,7,9
4,0,0,1,19.68,23.485,41,26.0027,25,64,2011,11,13
3,0,1,1,24.6,31.06,43,16.9979,44,203,2012,9,19
4,0,1,2,13.12,15.15,53,19.9995,20,178,2012,11,7
1,0,0,1,13.12,14.395,45,26.0027,64,192,2012,3,4
3,0,0,1,24.6,31.06,56,7.0015,43,148,2012,9,16
3,0,0,1,29.52,34.85,74,8.9981,11,68,2012,9,1
2,0,1,1,24.6,31.06,53,19.9995,3,45,2012,6,14
1,1,0,1,9.02,10.605,44,16.9979,2,32,2012,1,2
1,0,0,1,9.84,12.88,81,6.0032,1,5,2012,2,4
3,0,1,1,26.24,31.06,61,12.998,2,23,2011,8,11
4,0,1,1,15.58,19.695,46,12.998,16,362,2011,12,19
2,0,1,2,26.24,31.06,47,12.998,41,118,2011,6,14
4,0,0,1,12.3,16.665,70,0.0,4,90,2012,12,15
3,0,0,1,36.08,40.15,39,15.0013,121,256,2012,7,1
2,0,1,3,31.16,34.09,40,12.998,85,467,2011,6,17
4,0,1,1,8.2,12.88,80,0.0,1,1,2011,12,13
3,0,1,1,27.06,31.06,69,6.0032,8,16,2011,8,17
3,0,1,1,31.98,37.12,62,7.0015,55,624,2012,7,18
2,0,1,2,22.14,25.76,49,22.0028,30,97,2011,5,6
1,0,1,2,6.56,7.575,55,12.998,0,3,2011,1,11
2,0,1,3,18.04,21.97,77,15.0013,21,203,2011,4,12
2,0,1,1,26.24,29.545,78,0.0,7,21,2012,6,13
3,0,1,1,20.5,24.24,72,7.0015,24,572,2012,9,11
3,0,1,1,26.24,29.545,78,22.0028,29,326,2011,8,15
2,0,1,1,19.68,23.485,63,0.0,6,12,2011,5,10
3,0,1,1,31.16,36.365,66,19.0012,50,113,2011,7,6
4,0,1,1,12.3,14.395,61,15.0013,10,218,2012,11,6
2,0,1,1,13.94,15.15,49,22.0028,16,120,2011,4,1
3,0,1,2,28.7,33.335,74,12.998,1,10,2012,7,16
2,0,1,2,15.58,19.695,94,15.0013,2,63,2011,4,13
4,0,1,2,12.3,16.665,61,0.0,9,230,2011,12,14
2,0,1,1,25.42,30.305,69,15.0013,64,463,2011,5,12
4,0,1,2,17.22,21.21,94,8.9981,6,114,2012,12,17
2,0,1,2,22.14,25.76,88,6.0032,40,176,2011,5,19
4,0,1,2,24.6,29.545,73,26.0027,43,125,2012,10,15
1,0,1,1,14.76,17.425,50,8.9981,6,206,2012,2,7
1,0,1,1,5.74,7.575,69,8.9981,0,54,2011,1,12
4,0,0,1,21.32,25.0,39,0.0,268,383,2012,11,10
3,0,0,2,27.06,29.545,89,0.0,2,13,2012,9,2
3,0,1,3,22.14,25.76,94,16.9979,2,56,2011,9,6
2,0,1,1,19.68,23.485,77,16.9979,21,421,2011,5,11
2,0,1,1,22.14,25.76,28,47.9988,94,186,2012,4,9
4,0,0,1,23.78,27.275,56,0.0,176,221,2011,10,8
2,0,1,3,22.14,25.76,52,23.9994,39,253,2011,5,6
2,0,1,2,22.96,26.515,78,16.9979,0,5,2011,5,3
4,0,1,1,14.76,17.425,50,11.0014,1,158,2012,10,11
1,0,1,1,13.94,17.425,53,6.0032,4,54,2012,2,15
4,0,1,1,13.12,15.15,53,16.9979,1,11,2012,11,9
1,0,0,1,13.12,15.91,49,11.0014,7,38,2012,2,18
4,0,1,1,19.68,23.485,77,0.0,34,207,2011,10,7
1,0,1,2,8.2,9.85,40,15.0013,2,43,2011,1,10
3,0,1,1,30.34,34.09,62,15.0013,58,374,2012,8,13
3,0,1,1,20.5,24.24,72,6.0032,6,199,2012,9,12
1,0,1,1,13.94,15.15,46,19.9995,9,278,2012,3,6
4,1,0,1,22.96,26.515,64,11.0014,87,347,2012,11,12
1,0,1,1,27.06,31.06,34,23.9994,52,275,2011,2,18
4,1,0,2,26.24,31.06,53,0.0,108,365,2011,10,10
1,0,1,1,18.86,22.725,33,19.0012,11,261,2012,1,6
2,0,1,1,22.14,25.76,56,22.0028,3,23,2011,6,14
1,0,1,1,6.56,11.365,64,0.0,0,2,2011,1,6
3,0,1,1,31.16,35.605,58,23.9994,71,236,2012,8,10
1,0,0,3,10.66,13.635,87,8.9981,5,75,2012,2,4
3,0,1,1,31.98,34.85,43,8.9981,38,357,2012,7,2
3,0,1,1,27.06,30.305,83,16.9979,1,11,2012,8,3
2,0,1,1,21.32,25.0,36,22.0028,69,141,2012,5,11
1,0,0,2,9.84,12.88,75,6.0032,0,1,2011,1,1
4,0,1,2,13.12,15.15,45,15.0013,12,212,2011,12,16
3,1,0,2,27.06,29.545,94,0.0,42,62,2012,9,3
4,0,1,2,22.14,25.76,88,22.0028,0,22,2011,10,12
1,0,1,1,13.12,16.665,39,6.0032,2,74,2011,3,8
2,0,1,1,27.06,31.06,44,11.0014,57,273,2011,6,15
3,0,1,1,30.34,33.335,48,15.0013,97,532,2012,7,12
3,0,1,1,22.14,25.76,77,6.0032,6,22,2012,9,13
3,0,1,3,22.14,25.76,88,19.0012,3,21,2011,9,6
3,0,1,1,30.34,33.335,51,15.0013,40,110,2011,8,16
2,0,1,1,20.5,24.24,27,32.9975,65,113,2012,4,9
1,0,1,1,18.86,22.725,88,8.9981,2,118,2012,3,19
1,0,1,2,9.02,13.635,64,0.0,9,188,2012,1,9
2,0,1,2,17.22,21.21,82,19.0012,3,127,2011,4,12
2,0,1,1,17.22,21.21,62,7.0015,6,1,2011,4,18
4,0,1,1,16.4,20.455,47,19.9995,66,185,2012,11,9
3,0,1,1,22.14,25.76,60,16.9979,26,336,2012,9,19
3,0,1,1,26.24,28.03,94,6.0032,30,180,2011,9,9
4,0,1,2,13.94,18.18,93,0.0,9,387,2012,12,3
2,0,1,2,21.32,25.0,55,0.0,22,166,2011,4,19
4,0,1,1,6.56,9.85,86,6.0032,0,3,2011,12,19
3,0,0,2,28.7,32.575,61,11.0014,23,55,2011,7,3
2,0,1,1,29.52,34.85,74,16.9979,40,145,2011,6,10
1,0,0,1,18.86,22.725,82,8.9981,25,88,2012,3,18
2,0,1,2,17.22,21.21,38,15.0013,109,159,2012,4,5
2,0,1,1,27.06,31.06,74,8.9981,38,613,2012,6,11
4,0,0,1,15.58,19.695,87,8.9981,7,72,2012,10,7
4,0,1,1,17.22,21.21,94,0.0,5,237,2011,10,7
1,0,1,3,14.76,17.425,81,15.0013,5,123,2012,3,2
3,0,1,1,26.24,31.06,61,6.0032,63,149,2012,9,13
1,0,1,1,5.74,7.575,59,11.0014,0,18,2011,1,10
3,0,1,1,36.9,40.91,35,19.9995,107,137,2012,7,5
2,0,1,3,22.14,25.76,88,16.9979,6,53,2012,5,14
4,0,1,1,22.14,25.76,39,31.0009,75,312,2012,10,12
1,0,1,1,4.1,5.305,54,15.0013,1,71,2012,2,13
3,0,1,1,31.16,35.605,58,35.0008,88,337,2011,8,19
1,0,0,1,9.84,14.395,70,0.0,1,8,2012,2,18
4,0,0,1,10.66,15.15,81,0.0,6,23,2011,11,6
1,0,1,1,9.02,12.88,44,6.0032,2,57,2011,1,6
2,0,1,1,27.06,31.06,27,11.0014,134,734,2012,5,17
1,0,1,1,15.58,19.695,43,11.0014,9,302,2012,2,15
1,0,1,1,25.42,31.06,46,7.0015,22,91,2011,3,18
2,0,1,1,18.04,21.97,72,16.9979,2,87,2011,5,9
4,0,1,2,13.94,16.665,61,8.9981,11,375,2012,11,15
4,0,1,1,13.94,15.91,49,19.0012,45,514,2012,11,13
1,0,0,1,9.02,11.365,41,12.998,21,122,2012,1,14
3,0,0,1,30.34,34.85,70,8.9981,12,81,2012,7,1
3,0,0,1,31.16,34.85,55,19.0012,177,243,2011,7,17
4,0,1,1,13.12,16.665,45,8.9981,39,177,2012,11,6
2,0,1,1,18.86,22.725,33,30.0026,7,11,2012,4,5
4,0,1,2,12.3,13.635,56,19.9995,17,302,2012,11,7
2,0,0,1,20.5,24.24,51,7.0015,13,56,2012,5,19
3,0,1,1,29.52,34.85,74,7.0015,30,313,2011,8,9
3,0,0,1,34.44,37.12,39,8.9981,77,181,2012,7,1
4,0,0,1,10.66,15.15,81,0.0,9,99,2012,12,1
1,0,1,2,10.66,11.365,48,19.9995,5,229,2012,1,19
1,0,1,1,18.04,21.97,77,26.0027,12,573,2012,3,8
3,0,1,1,31.98,34.85,46,7.0015,75,97,2011,7,5
1,0,1,1,20.5,24.24,23,19.0012,30,238,2011,3,2
2,0,1,1,22.14,25.76,42,8.9981,35,110,2011,4,14
4,0,1,3,18.04,21.97,100,8.9981,4,29,2011,12,7
4,0,1,3,17.22,21.21,94,12.998,3,28,2011,12,7
4,0,0,1,16.4,20.455,37,12.998,141,202,2011,11,5
2,0,1,3,18.04,21.97,82,7.0015,6,11,2012,4,2
1,0,0,1,9.84,11.365,38,15.0013,22,77,2011,1,16
2,0,0,1,24.6,28.79,78,15.0013,120,202,2011,5,15
2,0,1,1,29.52,34.85,79,8.9981,23,102,2012,6,19
3,0,0,1,36.9,42.425,42,31.0009,161,365,2012,8,5
1,0,1,1,7.38,8.335,43,16.9979,11,33,2011,1,3
1,0,1,3,5.74,6.06,86,16.9979,1,87,2011,2,9
1,0,1,1,4.1,6.06,54,11.0014,0,5,2011,1,14
1,0,1,3,12.3,14.395,81,19.0012,3,90,2012,1,17
1,0,1,1,17.22,21.21,58,19.0012,5,24,2011,3,18
4,0,0,1,23.78,27.275,49,31.0009,152,253,2011,10,16
3,0,1,2,27.88,31.82,65,12.998,50,305,2011,9,2
4,0,1,1,23.78,27.275,56,22.0028,36,273,2011,10,4
3,0,1,1,27.06,30.305,83,11.0014,30,220,2011,7,8
1,0,1,1,22.14,25.76,42,23.9994,16,345,2012,3,7
4,0,1,2,9.02,12.12,69,7.0015,14,91,2011,12,12
4,0,0,3,16.4,20.455,94,7.0015,0,6,2012,12,9
2,0,0,1,16.4,20.455,30,16.9979,103,173,2012,4,7
2,0,1,2,20.5,24.24,63,8.9981,0,21,2012,5,1
4,0,1,2,22.96,26.515,64,22.0028,68,720,2012,10,18
2,0,1,1,25.42,31.06,53,0.0,17,90,2011,6,15
2,0,1,2,33.62,37.12,41,22.0028,56,127,2011,6,7
1,0,1,2,9.84,12.12,70,8.9981,1,30,2011,2,4
1,0,1,2,14.76,18.94,87,0.0,6,69,2012,3,2
2,0,1,1,18.04,21.97,24,12.998,2,30,2012,4,9
1,0,1,2,25.42,31.06,50,8.9981,59,206,2012,3,15
3,0,1,1,30.34,33.335,51,19.0012,48,136,2011,9,13
4,0,1,1,21.32,25.0,63,7.0015,43,665,2012,12,3
1,0,0,1,20.5,24.24,39,16.9979,21,149,2012,1,7
4,0,0,1,13.12,17.425,76,0.0,16,130,2012,11,10
2,0,1,2,29.52,33.335,58,12.998,32,218,2012,6,11
2,0,1,3,23.78,27.275,88,8.9981,10,294,2012,5,14
1,0,1,1,27.06,31.06,50,15.0013,65,320,2012,3,19
1,0,1,1,3.28,8.335,73,0.0,1,73,2011,2,11
4,0,1,1,22.96,26.515,46,6.0032,33,158,2011,10,6
1,0,1,1,4.1,6.82,49,7.0015,2,12,2011,2,11
3,0,0,1,27.06,30.305,78,12.998,29,104,2011,8,6
2,0,1,1,22.14,25.76,30,39.0007,50,142,2011,5,5
3,0,0,1,27.06,31.06,74,12.998,82,200,2012,7,14
4,0,1,2,16.4,20.455,76,0.0,38,779,2012,10,17
3,0,0,1,27.06,29.545,89,0.0,7,15,2012,9,2
2,0,0,1,30.34,32.575,30,7.0015,331,311,2012,5,19
1,0,1,1,18.04,21.97,38,16.9979,15,169,2012,2,7
1,0,1,2,11.48,15.15,65,6.0032,4,39,2012,2,10
1,0,1,3,12.3,15.91,70,6.0032,0,3,2012,2,16
2,0,0,3,27.06,31.06,74,12.998,241,300,2012,5,5
2,0,1,1,26.24,31.06,38,0.0,75,225,2012,6,6
1,0,1,1,12.3,12.12,42,51.9987,0,5,2011,2,15
1,0,1,2,13.12,16.665,87,8.9981,5,211,2012,2,16
2,0,1,1,17.22,21.21,77,16.9979,35,415,2011,5,6
3,0,0,2,24.6,25.0,97,7.0015,18,46,2011,9,10
1,0,1,1,14.76,16.665,62,27.9993,9,133,2012,2,17
4,0,1,2,21.32,25.0,88,0.0,0,20,2011,10,11
1,0,0,1,13.12,16.665,57,6.0032,1,9,2012,1,7
2,0,1,1,25.42,28.79,83,7.0015,8,136,2012,6,11
4,0,1,1,26.24,31.06,41,15.0013,30,189,2011,10,5
1,0,0,2,9.84,12.12,87,8.9981,3,58,2012,2,5
3,0,1,3,26.24,28.79,89,0.0,1,19,2011,8,19
3,0,1,1,28.7,33.335,79,12.998,30,156,2011,7,6
1,1,0,1,11.48,12.88,45,22.0028,0,4,2012,1,2
3,0,0,1,30.34,34.85,70,12.998,126,244,2011,8,14
1,0,0,3,10.66,12.88,65,11.0014,3,33,2012,2,19
1,0,1,2,8.2,9.85,59,12.998,4,19,2011,1,6
2,0,1,1,14.76,16.665,46,22.0028,22,213,2012,4,11
4,0,1,3,17.22,21.21,88,15.0013,1,45,2011,11,16
2,0,1,1,24.6,29.545,69,19.9995,54,426,2011,5,17
2,0,0,1,23.78,27.275,46,19.0012,179,357,2012,6,2
3,0,1,1,29.52,33.335,61,19.0012,15,320,2011,8,2
4,0,1,2,22.14,25.76,68,7.0015,27,453,2011,11,15
4,0,0,1,10.66,13.635,87,7.0015,4,24,2011,11,6
4,0,1,3,18.86,22.725,100,11.0014,0,3,2011,12,7
4,0,1,2,13.12,14.395,53,23.9994,19,142,2012,11,7
2,0,1,1,20.5,24.24,59,6.0032,16,33,2012,5,18
4,0,0,1,27.88,31.82,47,11.0014,272,228,2011,10,9
2,0,1,2,10.66,12.12,87,16.9979,8,198,2011,4,1
2,0,1,1,14.76,17.425,71,8.9981,0,2,2012,4,10
4,0,1,3,23.78,27.275,83,7.0015,4,256,2012,10,2
2,0,0,1,20.5,24.24,22,12.998,355,288,2012,4,7
2,0,1,1,26.24,30.305,65,27.9993,47,132,2012,6,14
1,0,1,2,12.3,15.15,70,8.9981,3,285,2012,2,16
4,0,1,1,18.86,22.725,72,0.0,6,6,2012,10,1
4,0,1,1,13.12,16.665,70,7.0015,17,147,2012,12,19
2,0,1,1,19.68,23.485,27,22.0028,4,9,2012,4,5
4,0,1,1,16.4,20.455,71,0.0,18,191,2011,11,1
4,0,1,1,18.86,22.725,59,0.0,20,280,2011,11,7
2,0,1,1,20.5,24.24,36,30.0026,21,255,2012,4,9
1,0,1,1,15.58,19.695,66,16.9979,4,19,2011,3,17
3,0,1,1,33.62,36.365,38,19.9995,74,166,2011,8,10
3,0,1,2,27.88,31.82,83,6.0032,0,6,2011,7,6
4,0,1,1,18.86,22.725,63,7.0015,27,458,2011,11,9
1,0,1,1,13.94,14.395,31,32.9975,7,100,2012,3,9
4,0,0,2,14.76,16.665,46,19.9995,112,298,2012,11,3
4,0,1,2,22.14,25.76,68,0.0,28,148,2011,11,15
2,0,0,1,33.62,34.85,23,12.998,239,354,2012,6,9
3,0,1,1,31.16,35.605,62,0.0,53,266,2012,7,18
3,0,1,1,31.98,34.09,35,8.9981,71,221,2012,7,12
1,0,1,2,12.3,14.395,75,16.9979,8,49,2011,3,9
4,0,1,1,25.42,28.79,83,19.0012,15,166,2011,10,13
1,0,1,1,11.48,13.635,24,16.9979,6,65,2011,2,15
3,0,0,2,28.7,33.335,74,19.9995,107,193,2012,8,11
1,0,1,3,6.56,9.09,93,7.0015,1,94,2011,1,11
4,0,1,1,14.76,16.665,50,16.9979,11,467,2012,10,11
2,0,1,2,20.5,24.24,59,12.998,7,28,2012,5,1
3,0,1,1,29.52,32.575,34,8.9981,27,178,2011,8,12
4,0,1,1,15.58,19.695,40,22.0028,48,373,2012,11,2
4,0,1,1,13.12,15.15,53,19.9995,7,86,2011,12,1
4,0,1,1,16.4,20.455,71,6.0032,25,108,2011,11,2
1,0,0,1,14.76,17.425,50,11.0014,2,77,2012,1,7
2,0,1,1,26.24,29.545,78,8.9981,0,7,2012,6,11
1,0,0,2,8.2,10.605,69,11.0014,0,2,2011,2,13
4,0,1,2,22.14,25.76,64,11.0014,39,233,2012,12,4
2,0,1,1,18.04,21.97,88,0.0,9,103,2011,5,12
1,0,1,1,9.02,13.635,75,0.0,0,3,2012,2,6
1,0,1,1,13.94,17.425,53,7.0015,9,259,2012,3,12
2,0,1,3,21.32,25.0,77,7.0015,2,24,2012,5,1
4,0,1,1,18.04,21.97,67,15.0013,1,4,2011,10,6
4,0,0,1,18.86,22.725,40,27.9993,108,187,2011,11,13
4,0,1,2,13.12,16.665,66,7.0015,20,204,2012,11,15
2,0,0,1,25.42,31.06,57,16.9979,76,153,2012,4,15
2,0,1,1,22.14,25.76,32,15.0013,10,72,2012,4,17
2,0,1,1,21.32,25.0,32,30.0026,53,303,2011,4,6
1,0,0,1,12.3,14.395,52,16.9979,10,171,2012,2,5
4,0,1,2,22.96,26.515,73,19.0012,2,38,2012,10,15
2,0,1,1,17.22,21.21,67,8.9981,9,103,2011,5,10
3,0,1,2,31.16,35.605,58,15.0013,12,31,2012,7,2
1,0,1,2,9.02,13.635,87,0.0,0,83,2011,1,18
1,1,0,2,7.38,9.85,47,8.9981,10,70,2011,1,17
4,0,1,1,11.48,12.88,56,19.9995,27,664,2012,11,14
4,0,1,2,12.3,15.15,70,11.0014,0,9,2012,11,16
2,0,1,1,16.4,20.455,71,8.9981,5,57,2011,4,13
4,0,1,2,14.76,16.665,66,16.9979,0,5,2012,11,19
4,0,0,1,13.94,15.91,61,19.0012,62,170,2011,11,12
4,0,1,1,12.3,15.15,52,11.0014,28,368,2012,11,14
2,0,0,1,25.42,30.305,25,22.0028,151,159,2012,4,8
3,0,1,1,31.98,35.605,52,15.0013,19,105,2011,9,14
4,0,1,1,18.86,22.725,77,7.0015,9,292,2011,10,5
2,0,1,3,21.32,25.0,77,39.0007,23,349,2012,5,9
3,0,1,2,27.88,31.82,61,0.0,1,55,2012,7,12
2,0,1,1,22.14,25.76,88,12.998,14,260,2011,5,18
4,0,1,1,15.58,19.695,40,22.0028,57,581,2012,11,2
1,0,0,3,12.3,12.88,100,32.9975,0,11,2011,3,6
4,0,1,3,18.04,21.97,100,12.998,1,24,2011,12,7
2,0,1,2,24.6,30.305,64,26.0027,60,157,2012,5,8
2,0,1,2,21.32,25.0,63,19.9995,9,7,2012,5,8
3,0,1,1,29.52,33.335,51,11.0014,69,185,2012,8,16
3,0,1,2,31.98,37.88,66,19.0012,54,175,2011,7,8
1,0,0,1,13.12,17.425,76,0.0,8,6,2011,1,1
4,0,1,2,13.12,14.395,53,26.0027,16,501,2012,11,7
2,0,1,2,27.88,31.82,61,32.9975,48,169,2011,5,3
4,0,0,1,13.94,16.665,66,8.9981,5,18,2011,11,13
1,0,1,2,6.56,9.85,86,6.0032,0,7,2011,1,12
2,0,1,1,13.12,15.15,45,19.0012,0,2,2012,4,11
1,0,1,2,12.3,12.12,70,36.9974,0,21,2012,1,13
3,0,1,1,32.8,37.12,52,26.0027,62,62,2011,8,8
2,0,1,3,25.42,28.03,88,23.9994,4,41,2012,6,1
2,0,1,1,29.52,33.335,51,30.0026,73,211,2011,4,11
1,0,1,1,10.66,10.605,30,35.0008,0,22,2011,3,2
3,1,0,1,32.8,36.365,46,0.0,240,196,2011,7,4
2,0,0,1,25.42,31.06,57,0.0,2,6,2012,6,9
1,0,0,2,9.02,9.09,47,43.9989,3,105,2012,2,11
4,0,1,2,21.32,25.0,59,19.9995,14,363,2011,12,15
2,0,1,1,24.6,28.79,78,7.0015,15,33,2012,5,4
2,0,0,1,14.76,18.18,71,7.0015,8,56,2012,4,14
1,0,1,1,12.3,14.395,56,15.0013,2,21,2012,2,8
3,0,1,3,25.42,27.275,94,7.0015,7,172,2011,9,8
4,0,1,1,24.6,31.06,49,26.0027,50,153,2011,11,14
4,0,0,2,15.58,19.695,62,11.0014,26,80,2011,11,19
1,0,0,3,9.02,13.635,100,0.0,11,49,2011,2,5
2,0,1,1,17.22,21.21,50,12.998,3,6,2012,5,11
3,0,0,2,26.24,28.79,89,12.998,3,22,2011,7,3
3,1,0,2,27.06,29.545,94,19.9995,20,40,2011,9,5
2,0,1,1,17.22,21.21,47,30.0026,81,128,2012,4,2
3,0,1,1,25.42,30.305,61,8.9981,57,148,2012,9,12
4,0,1,2,18.86,22.725,88,0.0,2,19,2011,10,18
1,0,1,1,4.1,6.82,54,6.0032,1,6,2011,2,11
2,0,1,2,22.96,26.515,88,8.9981,7,25,2012,5,15
3,0,1,1,38.54,41.665,29,16.9979,54,160,2012,7,17
